vertice time
79 0.00102996826171875
80 0.0010094642639160156
81 0.001046895980834961
82 0.0011279582977294922
83 0.0013017654418945312
84 0.001043081283569336
85 0.0011222362518310547
86 0.001089334487915039
87 0.001096487045288086
88 0.0010843276977539062
89 0.0010845661163330078
90 0.0010154247283935547
91 0.0009980201721191406
92 0.0010089874267578125
93 0.0011267662048339844
94 0.0012006759643554688
95 0.0012848377227783203
96 0.0014007091522216797
97 0.0012509822845458984
98 0.0013141632080078125
99 0.0013167858123779297
100 0.001363515853881836
1 0.0013110637664794922
2 0.001420736312866211
3 0.0010924339294433594
4 0.0010828971862792969
5 0.0010840892791748047
6 0.0011715888977050781
7 0.0011513233184814453
8 0.0011048316955566406
9 0.0010814666748046875
10 0.001093149185180664
11 0.0010766983032226562
12 0.0010743141174316406
13 0.0010404586791992188
14 0.0010104179382324219
15 0.0009961128234863281
16 0.0009942054748535156
17 0.0009920597076416016
18 0.0010042190551757812
19 0.0009953975677490234
20 0.0009975433349609375
21 0.0010025501251220703
22 0.0011415481567382812
23 0.0012540817260742188
24 0.0013337135314941406
25 0.0013730525970458984
26 0.0013511180877685547
27 0.0013413429260253906
28 0.00203704833984375
29 0.002033233642578125
30 0.0020308494567871094
31 0.0021572113037109375
32 0.0015461444854736328
33 0.0010514259338378906
34 0.001051187515258789
35 0.0010476112365722656
36 0.0010085105895996094
37 0.0010182857513427734
38 0.0010650157928466797
39 0.0010242462158203125
40 0.0010035037994384766
41 0.0009999275207519531
42 0.0010035037994384766
43 0.0010104179382324219
44 0.000993490219116211
45 0.0009944438934326172
46 0.0009932518005371094
47 0.0010018348693847656
48 0.0011425018310546875
49 0.0010900497436523438
50 0.0013570785522460938
51 0.0013079643249511719
52 0.0013623237609863281
53 0.0013434886932373047
54 0.0012791156768798828
55 0.001298666000366211
56 0.0015578269958496094
57 0.0013682842254638672
58 0.001378774642944336
59 0.001056671142578125
60 0.0010075569152832031
61 0.0010600090026855469
62 0.0011448860168457031
63 0.00113677978515625
64 0.001178741455078125
65 0.0010972023010253906
66 0.0010704994201660156
67 0.0010437965393066406
68 0.001041412353515625
69 0.0010466575622558594
70 0.0010495185852050781
71 0.001041412353515625
72 0.0010387897491455078
73 0.0010941028594970703
74 0.0010788440704345703
75 0.00099945068359375
76 0.0013756752014160156
77 0.001207590103149414
78 0.001422882080078125
79 0.0013055801391601562
80 0.0013895034790039062
81 0.0013668537139892578
82 0.0013170242309570312
83 0.0013740062713623047
84 0.0013098716735839844
85 0.0013201236724853516
86 0.0016176700592041016
87 0.0020186901092529297
88 0.0015485286712646484
89 0.001173257827758789
90 0.0010428428649902344
91 0.0010232925415039062
92 0.0009999275207519531
93 0.0009925365447998047
94 0.0009911060333251953
95 0.0010039806365966797
96 0.000993967056274414
97 0.000989675521850586
98 0.0009891986846923828
99 0.0010006427764892578
100 0.0010285377502441406
1 0.0010247230529785156
2 0.0011053085327148438
3 0.0015573501586914062
4 0.0018534660339355469
5 0.0016322135925292969
6 0.0015118122100830078
7 0.001455545425415039
8 0.0012068748474121094
9 0.0012862682342529297
10 0.0013663768768310547
11 0.001360177993774414
12 0.0013737678527832031
13 0.0014033317565917969
14 0.0015649795532226562
15 0.001758575439453125
16 0.0018110275268554688
17 0.0018308162689208984
18 0.0018541812896728516
19 0.0014238357543945312
20 0.0011434555053710938
21 0.0012173652648925781
22 0.0014224052429199219
23 0.0010495185852050781
24 0.0015265941619873047
25 0.0014500617980957031
26 0.0012929439544677734
27 0.0013759136199951172
28 0.0014674663543701172
29 0.0012862682342529297
30 0.001508951187133789
31 0.0013356208801269531
32 0.0015671253204345703
33 0.001422882080078125
34 0.0015254020690917969
35 0.0017375946044921875
36 0.001990079879760742
37 0.001957416534423828
38 0.0018754005432128906
39 0.001714468002319336
40 0.001856088638305664
41 0.0017464160919189453
42 0.001718282699584961
43 0.0017075538635253906
44 0.0013689994812011719
45 0.0012097358703613281
46 0.001764535903930664
47 0.0015881061553955078
48 0.0013878345489501953
49 0.0012676715850830078
50 0.001331329345703125
51 0.0013377666473388672
52 0.0013737678527832031
53 0.0012536048889160156
54 0.001280069351196289
55 0.0013420581817626953
56 0.0012319087982177734
57 0.0010826587677001953
58 0.0013155937194824219
59 0.0017910003662109375
60 0.0018701553344726562
61 0.0014607906341552734
62 0.001367807388305664
63 0.001390695571899414
64 0.0013203620910644531
65 0.001495361328125
66 0.0013511180877685547
67 0.001251220703125
68 0.0013051033020019531
69 0.0012979507446289062
70 0.0013554096221923828
71 0.0010237693786621094
72 0.0010116100311279297
73 0.0011310577392578125
74 0.0011146068572998047
75 0.0011281967163085938
76 0.0011053085327148438
77 0.0011129379272460938
78 0.0010845661163330078
79 0.0010809898376464844
80 0.0010845661163330078
81 0.0010776519775390625
82 0.0010805130004882812
83 0.0010821819305419922
84 0.0010919570922851562
85 0.0011348724365234375
86 0.0013413429260253906
87 0.0013833045959472656
88 0.001445770263671875
89 0.0013256072998046875
90 0.0013551712036132812
91 0.0013048648834228516
92 0.0013735294342041016
93 0.0013184547424316406
94 0.0013623237609863281
95 0.0010883808135986328
96 0.0010089874267578125
97 0.0011608600616455078
98 0.0018324851989746094
99 0.0015232563018798828
100 0.0012662410736083984
1 0.0014796257019042969
2 0.0013988018035888672
3 0.0015020370483398438
4 0.001435995101928711
5 0.0013911724090576172
6 0.0014431476593017578
7 0.0010499954223632812
8 0.001047372817993164
9 0.0010790824890136719
10 0.0011699199676513672
11 0.0010876655578613281
12 0.0010862350463867188
13 0.0010814666748046875
14 0.0011510848999023438
15 0.0013134479522705078
16 0.0011446475982666016
17 0.0010869503021240234
18 0.0010750293731689453
19 0.0010988712310791016
20 0.0010530948638916016
21 0.0010957717895507812
22 0.0012347698211669922
23 0.001081228256225586
24 0.0016222000122070312
25 0.001600027084350586
26 0.001287221908569336
27 0.0013763904571533203
28 0.001279592514038086
29 0.0013468265533447266
30 0.001386880874633789
31 0.0013442039489746094
32 0.0014271736145019531
33 0.0013091564178466797
34 0.0011997222900390625
35 0.0011181831359863281
36 0.0010042190551757812
37 0.001522064208984375
38 0.0018208026885986328
39 0.001856088638305664
40 0.0011730194091796875
41 0.0010547637939453125
42 0.0010867118835449219
43 0.0010578632354736328
44 0.0010762214660644531
45 0.0010535717010498047
46 0.0010781288146972656
47 0.001046895980834961
48 0.001071929931640625
49 0.0013473033905029297
50 0.0017633438110351562
51 0.0013349056243896484
52 0.00131988525390625
53 0.0012443065643310547
54 0.0013484954833984375
55 0.0014524459838867188
56 0.0012629032135009766
57 0.0013093948364257812
58 0.0013332366943359375
59 0.0013561248779296875
60 0.0014781951904296875
61 0.0017466545104980469
62 0.0017731189727783203
63 0.001829385757446289
64 0.0012660026550292969
65 0.0012059211730957031
66 0.0011506080627441406
67 0.0010464191436767578
68 0.0010423660278320312
69 0.0010418891906738281
70 0.001299142837524414
71 0.0013022422790527344
72 0.0013244152069091797
73 0.001443624496459961
74 0.001283407211303711
75 0.0012743473052978516
76 0.0012865066528320312
77 0.0011515617370605469
78 0.0010066032409667969
79 0.0015447139739990234
80 0.0018444061279296875
81 0.00148773193359375
82 0.0011637210845947266
83 0.001138925552368164
84 0.0009987354278564453
85 0.0010058879852294922
86 0.000995635986328125
87 0.0010159015655517578
88 0.0010437965393066406
89 0.0013594627380371094
90 0.0013141632080078125
91 0.0013966560363769531
92 0.0014498233795166016
93 0.0014603137969970703
94 0.0013279914855957031
95 0.0010876655578613281
96 0.0012478828430175781
97 0.0011425018310546875
98 0.0013933181762695312
99 0.001331329345703125
100 0.00106048583984375
1 0.0010411739349365234
2 0.0015549659729003906
3 0.0011641979217529297
4 0.0011682510375976562
5 0.0014901161193847656
6 0.0013036727905273438
7 0.0013668537139892578
8 0.0014486312866210938
9 0.001157999038696289
10 0.0013370513916015625
11 0.001287221908569336
12 0.0013267993927001953
13 0.0013184547424316406
14 0.0011382102966308594
15 0.0010447502136230469
16 0.0010535717010498047
17 0.0011310577392578125
18 0.001125335693359375
19 0.001070261001586914
20 0.0010616779327392578
21 0.0010457038879394531
22 0.0011255741119384766
23 0.0010581016540527344
24 0.0010478496551513672
25 0.0010387897491455078
26 0.0010361671447753906
27 0.001062154769897461
28 0.00113677978515625
29 0.001214742660522461
30 0.0014069080352783203
31 0.0013303756713867188
32 0.0013184547424316406
33 0.0013337135314941406
34 0.001302480697631836
35 0.0013687610626220703
36 0.0013234615325927734
37 0.0013000965118408203
38 0.0013179779052734375
39 0.0012214183807373047
40 0.001028299331665039
41 0.0010280609130859375
42 0.0012011528015136719
43 0.001191854476928711
44 0.001432180404663086
45 0.0013425350189208984
46 0.0013747215270996094
47 0.001348733901977539
48 0.0014426708221435547
49 0.00131988525390625
50 0.0012826919555664062
51 0.0010988712310791016
52 0.0013265609741210938
53 0.0013492107391357422
54 0.0013415813446044922
55 0.0010449886322021484
56 0.0010538101196289062
57 0.0010559558868408203
58 0.0011141300201416016
59 0.0010864734649658203
60 0.0010116100311279297
61 0.0010666847229003906
62 0.0010428428649902344
63 0.0010612010955810547
64 0.0012898445129394531
65 0.0010912418365478516
66 0.0010521411895751953
67 0.0010304450988769531
68 0.0010929107666015625
69 0.0012335777282714844
70 0.0012950897216796875
71 0.0014564990997314453
72 0.0013005733489990234
73 0.0012974739074707031
74 0.0013964176177978516
75 0.0014348030090332031
76 0.0013294219970703125
77 0.0014214515686035156
78 0.0017104148864746094
79 0.0015282630920410156
80 0.001329660415649414
81 0.0012018680572509766
82 0.0013659000396728516
83 0.0020339488983154297
84 0.0013751983642578125
85 0.001310110092163086
86 0.0014116764068603516
87 0.0013725757598876953
88 0.0013151168823242188
89 0.00145721435546875
90 0.002026081085205078
91 0.0020494461059570312
92 0.0020759105682373047
93 0.0023241043090820312
94 0.0022051334381103516
95 0.0020983219146728516
96 0.0020630359649658203
97 0.0020432472229003906
98 0.0018873214721679688
99 0.0016341209411621094
100 0.0020546913146972656
1 0.002290010452270508
2 0.0022110939025878906
3 0.0021212100982666016
4 0.0020537376403808594
5 0.0020394325256347656
6 0.0020363330841064453
7 0.0019979476928710938
8 0.0016198158264160156
9 0.001977682113647461
10 0.0020427703857421875
11 0.002061605453491211
12 0.0020418167114257812
13 0.0020377635955810547
14 0.002084016799926758
15 0.002161741256713867
16 0.002170085906982422
17 0.0020246505737304688
18 0.0014524459838867188
19 0.0013966560363769531
20 0.0014028549194335938
21 0.0013689994812011719
22 0.0013568401336669922
23 0.0012273788452148438
24 0.0014858245849609375
25 0.001077413558959961
26 0.0010678768157958984
27 0.0011518001556396484
28 0.0012176036834716797
29 0.0011096000671386719
30 0.001085519790649414
31 0.0010936260223388672
32 0.0010781288146972656
33 0.0010645389556884766
34 0.0010671615600585938
35 0.0010731220245361328
36 0.0010647773742675781
37 0.0010635852813720703
38 0.0010635852813720703
39 0.0011050701141357422
40 0.0010707378387451172
41 0.0010890960693359375
42 0.0012583732604980469
43 0.001432180404663086
44 0.0014667510986328125
45 0.0013194084167480469
46 0.0012912750244140625
47 0.001360177993774414
48 0.0013384819030761719
49 0.0013244152069091797
50 0.001346588134765625
51 0.0010595321655273438
52 0.0010502338409423828
53 0.0012159347534179688
54 0.001386404037475586
55 0.0011832714080810547
56 0.0014052391052246094
57 0.0013897418975830078
58 0.0013973712921142578
59 0.0014047622680664062
60 0.0013720989227294922
61 0.0012679100036621094
62 0.0013120174407958984
63 0.004931449890136719
64 0.0012023448944091797
65 0.0015387535095214844
66 0.0011332035064697266
67 0.0013310909271240234
68 0.0014545917510986328
69 0.0013928413391113281
70 0.0013546943664550781
71 0.0013318061828613281
72 0.001363992691040039
73 0.0013186931610107422
74 0.0013778209686279297
75 0.0013515949249267578
76 0.0011696815490722656
77 0.0010211467742919922
78 0.0010917186737060547
79 0.0011947154998779297
80 0.0011942386627197266
81 0.001451730728149414
82 0.0014030933380126953
83 0.0013890266418457031
84 0.001344919204711914
85 0.0013594627380371094
86 0.0013384819030761719
87 0.0014519691467285156
88 0.0014209747314453125
89 0.001291036605834961
90 0.0010273456573486328
91 0.0010035037994384766
92 0.0014653205871582031
93 0.0012946128845214844
94 0.0015311241149902344
95 0.0014383792877197266
96 0.0014352798461914062
97 0.0014081001281738281
98 0.0013494491577148438
99 0.0014116764068603516
100 0.0014209747314453125
1 0.0013685226440429688
2 0.0013840198516845703
3 0.0010030269622802734
4 0.0009982585906982422
5 0.0010175704956054688
6 0.0011987686157226562
7 0.0011560916900634766
8 0.0014452934265136719
9 0.0013780593872070312
10 0.0013718605041503906
11 0.0012955665588378906
12 0.001295328140258789
13 0.0012631416320800781
14 0.0013957023620605469
15 0.0014388561248779297
16 0.001398324966430664
17 0.0011761188507080078
18 0.0011012554168701172
19 0.0011029243469238281
20 0.0011475086212158203
21 0.0011627674102783203
22 0.0015857219696044922
23 0.0014121532440185547
24 0.001397848129272461
25 0.0014579296112060547
26 0.0012714862823486328
27 0.0012733936309814453
28 0.0012743473052978516
29 0.001331329345703125
30 0.0012128353118896484
31 0.0010094642639160156
32 0.0010104179382324219
33 0.001068115234375
34 0.0012400150299072266
35 0.0011985301971435547
36 0.001428842544555664
37 0.0013778209686279297
38 0.0013720989227294922
39 0.0014176368713378906
40 0.0013735294342041016
41 0.0013320446014404297
42 0.0013709068298339844
43 0.001203775405883789
44 0.0010089874267578125
45 0.001024484634399414
46 0.0011136531829833984
47 0.0010902881622314453
48 0.0013089179992675781
49 0.001352548599243164
50 0.0011935234069824219
51 0.0010051727294921875
52 0.0010025501251220703
53 0.0013401508331298828
54 0.0013000965118408203
55 0.0013611316680908203
56 0.0014128684997558594
57 0.0015549659729003906
58 0.0014145374298095703
59 0.0013937950134277344
60 0.001245260238647461
61 0.0015764236450195312
62 0.0011096000671386719
63 0.0010921955108642578
64 0.001085042953491211
65 0.0013222694396972656
66 0.0010607242584228516
67 0.0010454654693603516
68 0.0011570453643798828
69 0.001100301742553711
70 0.0010726451873779297
71 0.0012214183807373047
72 0.0013194084167480469
73 0.0013670921325683594
74 0.001367330551147461
75 0.0014641284942626953
76 0.0013680458068847656
77 0.0014824867248535156
78 0.001068115234375
79 0.0011451244354248047
80 0.0010156631469726562
81 0.0010547637939453125
82 0.0011107921600341797
83 0.001279592514038086
84 0.001344919204711914
85 0.001382589340209961
86 0.0013318061828613281
87 0.0014271736145019531
88 0.0014438629150390625
89 0.0013725757598876953
90 0.0013980865478515625
91 0.0013358592987060547
92 0.001287698745727539
93 0.0012285709381103516
94 0.0011119842529296875
95 0.0011031627655029297
96 0.0011518001556396484
97 0.0011515617370605469
98 0.0014138221740722656
99 0.0013320446014404297
100 0.001544952392578125
1 0.0012617111206054688
2 0.0013165473937988281
3 0.0013496875762939453
4 0.0013003349304199219
5 0.0013093948364257812
6 0.0013439655303955078
7 0.0012841224670410156
8 0.0017371177673339844
9 0.0011417865753173828
10 0.0010259151458740234
11 0.0010385513305664062
12 0.0010309219360351562
13 0.0010077953338623047
14 0.0009958744049072266
15 0.0010025501251220703
16 0.0009925365447998047
17 0.0009925365447998047
18 0.0009906291961669922
19 0.0010027885437011719
20 0.0009987354278564453
21 0.0013403892517089844
22 0.001373291015625
23 0.001374959945678711
24 0.0013349056243896484
25 0.001462697982788086
26 0.0014045238494873047
27 0.001313924789428711
28 0.0014064311981201172
29 0.001150369644165039
30 0.0009968280792236328
31 0.0010619163513183594
32 0.0010776519775390625
33 0.001069784164428711
34 0.001230478286743164
35 0.0013544559478759766
36 0.0012862682342529297
37 0.0013456344604492188
38 0.0014166831970214844
39 0.0014286041259765625
40 0.0013363361358642578
41 0.0015587806701660156
42 0.001451253890991211
43 0.0015079975128173828
44 0.001194000244140625
45 0.0010857582092285156
46 0.0010960102081298828
47 0.0012209415435791016
48 0.0011894702911376953
49 0.001089334487915039
50 0.0010557174682617188
51 0.0011212825775146484
52 0.0010726451873779297
53 0.0012202262878417969
54 0.0010530948638916016
55 0.0010640621185302734
56 0.0011394023895263672
57 0.0010576248168945312
58 0.0010657310485839844
59 0.0010294914245605469
60 0.0010514259338378906
61 0.0011119842529296875
62 0.001329660415649414
63 0.0013015270233154297
64 0.0013890266418457031
65 0.0014317035675048828
66 0.0013048648834228516
67 0.0012559890747070312
68 0.0014443397521972656
69 0.001447439193725586
70 0.0013315677642822266
71 0.0010304450988769531
72 0.0010519027709960938
73 0.0010836124420166016
74 0.001064300537109375
75 0.0010459423065185547
76 0.0010085105895996094
77 0.0009946823120117188
78 0.0010027885437011719
79 0.000995635986328125
80 0.000993967056274414
81 0.000995635986328125
82 0.001157999038696289
83 0.0010650157928466797
84 0.0010867118835449219
85 0.0010821819305419922
86 0.0016946792602539062
87 0.0018312931060791016
88 0.0018146038055419922
89 0.0018641948699951172
90 0.0015783309936523438
91 0.0010874271392822266
92 0.0011472702026367188
93 0.0012748241424560547
94 0.0013234615325927734
95 0.001363992691040039
96 0.0013108253479003906
97 0.0012891292572021484
98 0.0012390613555908203
99 0.0013077259063720703
100 0.0012154579162597656
